id,accepted_plant_name_id,match_type
1094107,302926-wcs,strict match
13445,302950-wcs,strict match
1094128,302974-wcs,strict match
1094054,302794-wcs,strict match
225786,302891-wcs,strict match
1094096,302896-wcs,strict match
1094074,302838-wcs,strict match
1094042,302761-wcs,strict match
1094098,349130-wcs,strict match
1094085,302874-wcs,strict match
1094130,302976-wcs,strict match
49461,290898-wcs,strict match
49460,290895-wcs,strict match
49459,290860-wcs,strict match
4700,290892-wcs,strict match
1747440,279386-wcs,strict match
225823,279387-wcs,strict match
1747439,279383-wcs,strict match
225825,279387-wcs,strict match
475817,519962-wcs,strict match
1747441,279395-wcs,strict match
1747438,279382-wcs,strict match
225824,279385-wcs,strict match
177062,279379-wcs,strict match
225802,348820-wcs,strict match
225816,291372-wcs,strict match
225800,348818-wcs,strict match
225803,348821-wcs,strict match
225815,291449-wcs,strict match
232722,348821-wcs,strict match
475831,291408-wcs,strict match
475832,291416-wcs,strict match
475834,291434-wcs,strict match
1471616,291361-wcs,strict match
475835,291403-wcs,strict match
475829,291364-wcs,strict match
226898,291357-wcs,strict match
379314,291453-wcs,strict match
217520,291450-wcs,strict match
475824,291378-wcs,strict match
225813,291380-wcs,strict match
475822,291379-wcs,strict match
475823,311641-wcs,strict match
1458315,348817-wcs,strict match
225814,291376-wcs,strict match
475825,291409-wcs,strict match
225820,291427-wcs,strict match
225819,291439-wcs,strict match
1471614,291383-wcs,strict match
1898938,291360-wcs,strict match
225818,291436-wcs,strict match
225811,291389-wcs,strict match
1471615,291441-wcs,strict match
475826,291444-wcs,strict match
475828,291377-wcs,strict match
475827,311642-wcs,strict match
225812,291362-wcs,strict match
475818,311639-wcs,strict match
475819,291384-wcs,strict match
475820,348816-wcs,strict match
475821,291411-wcs,strict match
1471613,348815-wcs,strict match
225817,291430-wcs,strict match
475830,291435-wcs,strict match
714466,304447-wcs,strict match
536247,304471-wcs,strict match
225789,304514-wcs,strict match
1407661,304514-wcs,strict match
536249,304513-wcs,strict match
536248,304477-wcs,strict match
1407654,304521-wcs,strict match
1407657,304451-wcs,strict match
34188,304502-wcs,strict match
1407659,488444-wcs,strict match
1407658,519645-wcs,strict match
1218742,304525-wcs,strict match
225788,304525-wcs,strict match
1208298,311234-wcs,strict match
198699,304526-wcs,strict match
1407656,304476-wcs,strict match
34189,304503-wcs,strict match
1407655,304442-wcs,strict match
2303450,304445-wcs,strict match
225782,301876-wcs,strict match
1747437,301873-wcs,strict match
225790,307967-wcs,strict match
225797,346977-wcs,strict match
1792146,307986-wcs,strict match
225796,346976-wcs,strict match
41220,307988-wcs,strict match
225792,307986-wcs,strict match
225794,278021-wcs,strict match
59029,290426-wcs,strict match
1471618,301499-wcs,strict match
1471617,301497-wcs,strict match
59025,301503-wcs,strict match
1458313,301498-wcs,strict match
244022,301500-wcs,strict match
225780,301502-wcs,strict match
279460,346509-wcs,strict match
279456,346514-wcs,strict match
279461,346469-wcs,strict match
279365,346497-wcs,strict match
279454,346503-wcs,strict match
225774,346519-wcs,strict match
59023,346478-wcs,strict match
395005,346479-wcs,strict match
279452,346499-wcs,strict match
279458,346527-wcs,strict match
225773,346513-wcs,strict match
279364,346517-wcs,strict match
208218,346516-wcs,strict match
481252,346495-wcs,strict match
225776,346496-wcs,strict match
225777,346526-wcs,strict match
225766,346487-wcs,strict match
279455,346504-wcs,strict match
279362,346501-wcs,strict match
279363,346497-wcs,strict match
279462,346489-wcs,strict match
225775,346521-wcs,strict match
481255,346515-wcs,strict match
225765,346480-wcs,strict match
395006,346481-wcs,strict match
279457,346525-wcs,strict match
225767,346488-wcs,strict match
225771,528234-wcs,strict match
208217,372332-wcs,strict match
279449,346477-wcs,strict match
279463,372333-wcs,strict match
225770,346494-wcs,strict match
225772,346508-wcs,strict match
279453,346500-wcs,strict match
225764,346474-wcs,strict match
279451,346491-wcs,strict match
481256,346524-wcs,strict match
279448,528233-wcs,strict match
332460,528234-wcs,strict match
481254,346498-wcs,strict match
225768,346490-wcs,strict match
279459,346518-wcs,strict match
332458,346472-wcs,strict match
208219,346473-wcs,strict match
225763,346472-wcs,strict match
1678084,457004-wcs,strict match
191246,300036-wcs,strict match
179148,300036-wcs,strict match
1043413,289280-wcs,strict match
1043414,493162-wcs,strict match
1353862,493165-wcs,strict match
1043415,493160-wcs,strict match
299607,288541-wcs,strict match
796834,493161-wcs,strict match
1922338,522148-wcs,strict match
1353871,289326-wcs,strict match
1045137,288441-wcs,strict match
1080334,287891-wcs,strict match
1922340,522305-wcs,strict match
1045145,289218-wcs,strict match
1045136,310287-wcs,strict match
1045133,288566-wcs,strict match
1045132,288572-wcs,strict match
1045130,288513-wcs,strict match
1045150,289207-wcs,strict match
1080337,289227-wcs,strict match
1489777,289372-wcs,strict match
1045135,288457-wcs,strict match
1045138,288448-wcs,strict match
1045161,289331-wcs,strict match
1045162,289331-wcs,strict match
1045129,288510-wcs,strict match
1045168,288979-wcs,strict match
703614,289290-wcs,strict match
1922341,493165-wcs,strict match
1504209,289343-wcs,strict match
1504211,289081-wcs,strict match
299609,288893-wcs,strict match
386101,289107-wcs,strict match
1353874,288890-wcs,strict match
1080332,289346-wcs,strict match
1603835,289170-wcs,strict match
1045165,289184-wcs,strict match
59116,288512-wcs,strict match
1353877,288960-wcs,strict match
989897,288528-wcs,strict match
2306793,288453-wcs,strict match
1045163,289338-wcs,strict match
1045164,289338-wcs,strict match
1192327,288518-wcs,strict match
1922339,289280-wcs,strict match
1291631,289172-wcs,strict match
1353878,289011-wcs,strict match
1045171,289061-wcs,strict match
1353864,287952-wcs,strict match
1045160,289325-wcs,strict match
1603836,289305-wcs,strict match
1080338,289025-wcs,strict match
299605,289032-wcs,strict match
299601,289333-wcs,strict match
1045170,289028-wcs,strict match
1353865,288540-wcs,strict match
1353879,289069-wcs,strict match
299608,289185-wcs,strict match
1045134,288548-wcs,strict match
1045159,288471-wcs,strict match
1052182,288574-wcs,strict match
1080329,288556-wcs,strict match
1045166,288956-wcs,strict match
1504210,288875-wcs,strict match
1353863,288546-wcs,strict match
1045157,289299-wcs,strict match
1045152,289188-wcs,strict match
299610,289168-wcs,strict match
754785,461389-wcs,strict match
1291630,289233-wcs,strict match
1045146,289281-wcs,strict match
1353872,289324-wcs,strict match
50510,288543-wcs,strict match
1045148,287904-wcs,strict match
1353873,288959-wcs,strict match
1052183,289056-wcs,strict match
55959,289107-wcs,strict match
1489775,288454-wcs,strict match
1080331,289358-wcs,strict match
1353868,289306-wcs,strict match
1045141,288470-wcs,strict match
1489776,289143-wcs,strict match
754784,288458-wcs,strict match
1045143,289236-wcs,strict match
1353869,289354-wcs,strict match
299604,289149-wcs,strict match
1080333,288892-wcs,strict match
164826,376529-wcs,strict match
1045142,288479-wcs,strict match
479625,289103-wcs,strict match
1218777,289103-wcs,strict match
1080330,287706-wcs,strict match
1607997,497653-wcs,strict match
295133,288471-wcs,strict match
1045169,288981-wcs,strict match
1312845,287950-wcs,strict match
72647,288926-wcs,strict match
299599,288915-wcs,strict match
1218744,312161-wcs,strict match
1633989,312161-wcs,strict match
299600,287841-wcs,strict match
1045153,468149-wcs,strict match
1504212,289126-wcs,strict match
1045144,289237-wcs,strict match
1353875,288874-wcs,strict match
1045158,289301-wcs,strict match
1353867,289192-wcs,strict match
1080336,289110-wcs,strict match
1547484,289265-wcs,strict match
1045155,289359-wcs,strict match
1353876,288876-wcs,strict match
299603,288573-wcs,strict match
1353870,289345-wcs,strict match
1045131,289099-wcs,strict match
1045128,288525-wcs,strict match
1291461,288549-wcs,strict match
1045139,288491-wcs,strict match
1045140,310579-wcs,strict match
1080335,289091-wcs,strict match
59099,284214-wcs,strict match
255016,301768-wcs,strict match
134852,301635-wcs,strict match
255005,301793-wcs,strict match
254967,301720-wcs,strict match
254983,301760-wcs,strict match
254999,301708-wcs,strict match
255007,301636-wcs,strict match
255014,528800-wcs,strict match
255001,301742-wcs,strict match
134854,301807-wcs,strict match
254986,301683-wcs,strict match
254985,301808-wcs,strict match
254984,311758-wcs,strict match
254975,301779-wcs,strict match
255002,301752-wcs,strict match
254960,301643-wcs,strict match
254970,301740-wcs,strict match
254997,301694-wcs,strict match
2321373,311753-wcs,strict match
254965,301702-wcs,strict match
255000,301722-wcs,strict match
254972,301759-wcs,strict match
255010,301687-wcs,strict match
255020,301661-wcs,strict match
254991,301706-wcs,strict match
254987,301630-wcs,strict match
255018,301790-wcs,strict match
77336,301627-wcs,strict match
254957,301627-wcs,strict match
255015,301762-wcs,strict match
254976,301783-wcs,strict match
254995,301681-wcs,strict match
255019,301692-wcs,strict match
255004,301780-wcs,strict match
254981,301812-wcs,strict match
254963,301679-wcs,strict match
254988,301633-wcs,strict match
254982,301749-wcs,strict match
254996,301685-wcs,strict match
254968,301732-wcs,strict match
134851,301632-wcs,strict match
254979,301787-wcs,strict match
254994,301667-wcs,strict match
254998,301648-wcs,strict match
255009,301682-wcs,strict match
254959,301631-wcs,strict match
254973,301763-wcs,strict match
255013,301735-wcs,strict match
254992,301652-wcs,strict match
255006,301804-wcs,strict match
254990,301642-wcs,strict match
59060,301730-wcs,strict match
254989,301634-wcs,strict match
254974,301769-wcs,strict match
255012,301728-wcs,strict match
255017,301774-wcs,strict match
254961,301662-wcs,strict match
254993,301776-wcs,strict match
254977,301784-wcs,strict match
255008,301649-wcs,strict match
255003,301776-wcs,strict match
254958,301629-wcs,strict match
152091,306804-wcs,strict match
1532424,306644-wcs,strict match
1532425,306644-wcs,strict match
744035,306875-wcs,strict match
1532397,306683-wcs,strict match
108546,306913-wcs,strict match
2249443,306913-wcs,strict match
1758113,306517-wcs,strict match
1532415,311784-wcs,strict match
1532392,306621-wcs,strict match
108544,306560-wcs,strict match
152097,306875-wcs,strict match
152099,306560-wcs,strict match
279678,306888-wcs,strict match
1532422,306889-wcs,strict match
1523569,306498-wcs,strict match
1523570,306499-wcs,strict match
1532388,306601-wcs,strict match
1574219,306887-wcs,strict match
1532401,309080-wcs,strict match
1532395,306678-wcs,strict match
1532396,306678-wcs,strict match
2109892,306769-wcs,strict match
64177,306488-wcs,strict match
279658,306497-wcs,strict match
1532373,306503-wcs,strict match
1532423,306824-wcs,strict match
1352232,306746-wcs,strict match
279669,306686-wcs,strict match
1532381,306538-wcs,strict match
1532375,311783-wcs,strict match
167482,306709-wcs,strict match
108543,306506-wcs,strict match
89495,306689-wcs,strict match
1532429,306942-wcs,strict match
1532406,306789-wcs,strict match
1532407,311782-wcs,strict match
1532408,306790-wcs,strict match
279685,306630-wcs,strict match
152089,306769-wcs,strict match
279676,306851-wcs,strict match
1532405,306779-wcs,strict match
1532385,306583-wcs,strict match
1461640,306877-wcs,strict match
1532398,306700-wcs,strict match
152095,306935-wcs,strict match
744039,457613-wcs,strict match
744038,306937-wcs,strict match
1532409,306797-wcs,strict match
134857,306743-wcs,strict match
152093,306895-wcs,strict match
279659,306520-wcs,strict match
59071,306850-wcs,strict match
1157647,306692-wcs,strict match
1218740,306690-wcs,strict match
1532413,306824-wcs,strict match
279679,306800-wcs,strict match
1532393,306622-wcs,strict match
1758112,306511-wcs,strict match
61236,306541-wcs,strict match
1532387,306595-wcs,strict match
1532383,306572-wcs,strict match
1532386,306587-wcs,strict match
1532410,306800-wcs,strict match
1532419,306873-wcs,strict match
1532420,529700-wcs,strict match
152092,306829-wcs,strict match
1532394,306653-wcs,strict match
1532376,306515-wcs,strict match
279660,306548-wcs,strict match
2109893,306769-wcs,strict match
1532404,306778-wcs,strict match
279667,306669-wcs,strict match
152090,306769-wcs,strict match
1758115,306554-wcs,strict match
1758114,520714-wcs,strict match
279675,306836-wcs,strict match
394518,306701-wcs,strict match
1532391,306619-wcs,strict match
279689,306868-wcs,strict match
1532411,306814-wcs,strict match
279661,306553-wcs,strict match
1532418,306871-wcs,strict match
859524,306965-wcs,strict match
1352233,306952-wcs,strict match
1532417,306864-wcs,strict match
1532431,311783-wcs,strict match
1532378,306518-wcs,strict match
279663,306586-wcs,strict match
152094,306917-wcs,strict match
1532379,306523-wcs,strict match
279684,306598-wcs,strict match
279668,306681-wcs,strict match
83801,306884-wcs,strict match
279671,306764-wcs,strict match
279665,306629-wcs,strict match
744037,311786-wcs,strict match
1461639,306577-wcs,strict match
279673,306793-wcs,strict match
1768213,306875-wcs,strict match
2249442,306969-wcs,strict match
279662,306578-wcs,strict match
1532384,311778-wcs,strict match
1532412,306581-wcs,strict match
279672,306767-wcs,strict match
152088,306589-wcs,strict match
2109891,306599-wcs,strict match
1532389,306603-wcs,strict match
152096,306940-wcs,strict match
1532430,306959-wcs,strict match
279686,306658-wcs,strict match
1352234,306943-wcs,strict match
1532416,306611-wcs,strict match
192972,306812-wcs,strict match
1352231,306615-wcs,strict match
279687,306741-wcs,strict match
1532380,306531-wcs,strict match
1532374,529618-wcs,strict match
108545,306769-wcs,strict match
1532390,306605-wcs,strict match
279666,306634-wcs,strict match
279688,306763-wcs,strict match
279670,306721-wcs,strict match
279657,306486-wcs,strict match
1523571,306821-wcs,strict match
1532382,306546-wcs,strict match
1532421,306879-wcs,strict match
1200326,306639-wcs,strict match
744034,306584-wcs,strict match
279677,306856-wcs,strict match
82336,282238-wcs,strict match
662769,282244-wcs,strict match
1843188,282238-wcs,strict match
89497,282221-wcs,strict match
241767,312717-wcs,strict match
89493,298508-wcs,strict match
1571923,312716-wcs,strict match
1571924,487824-wcs,strict match
1928487,345875-wcs,strict match
34183,302673-wcs,strict match
44106,302695-wcs,strict match
155127,302668-wcs,strict match
155128,302693-wcs,strict match
108051,302690-wcs,strict match
1141699,305810-wcs,strict match
202128,305755-wcs,strict match
134856,305737-wcs,strict match
1653802,473123-wcs,strict match
1137802,305775-wcs,strict match
202129,305760-wcs,strict match
202142,305792-wcs,strict match
202160,305816-wcs,strict match
202130,305765-wcs,strict match
662767,305765-wcs,strict match
202131,305777-wcs,strict match
202146,305798-wcs,strict match
202119,305739-wcs,strict match
1138588,305740-wcs,strict match
202141,305791-wcs,strict match
202127,305753-wcs,strict match
202126,305752-wcs,strict match
202155,305811-wcs,strict match
202140,305783-wcs,strict match
1137803,305804-wcs,strict match
202156,305814-wcs,strict match
202150,305807-wcs,strict match
202133,305773-wcs,strict match
202123,305748-wcs,strict match
202143,305793-wcs,strict match
202147,305803-wcs,strict match
202136,305774-wcs,strict match
202148,305805-wcs,strict match
202159,305815-wcs,strict match
4694,281771-wcs,strict match
85373,280669-wcs,strict match
1218737,289581-wcs,strict match
344607,289745-wcs,strict match
552661,289986-wcs,strict match
89494,289957-wcs,strict match
1155217,289662-wcs,strict match
58708,289542-wcs,strict match
2173068,289669-wcs,strict match
1634000,290015-wcs,strict match
2173069,289739-wcs,strict match
2607986,289664-wcs,strict match
2173062,289870-wcs,strict match
2173070,289591-wcs,strict match
2173071,289545-wcs,strict match
1633997,289799-wcs,strict match
662770,289985-wcs,strict match
1325975,289963-wcs,strict match
1218741,289557-wcs,strict match
1155211,289671-wcs,strict match
2173063,289987-wcs,strict match
297470,289668-wcs,strict match
1218738,289608-wcs,strict match
2173065,289784-wcs,strict match
344608,289995-wcs,strict match
1325983,289609-wcs,strict match
1155212,289668-wcs,strict match
1325980,289539-wcs,strict match
1155219,289979-wcs,strict match
2173073,289652-wcs,strict match
1155216,289584-wcs,strict match
134861,493312-wcs,strict match
202164,289985-wcs,strict match
1633999,289739-wcs,strict match
202163,289638-wcs,strict match
1327754,290014-wcs,strict match
1155213,289694-wcs,strict match
1155215,289758-wcs,strict match
1155218,289624-wcs,strict match
110455,289624-wcs,strict match
1325985,289956-wcs,strict match
552660,289870-wcs,strict match
1532435,289592-wcs,strict match
1325982,289662-wcs,strict match
13306,289575-wcs,strict match
2173066,309074-wcs,strict match
2173067,290014-wcs,strict match
289823,289746-wcs,strict match
93697,289757-wcs,strict match
2173072,459688-wcs,strict match
468982,289785-wcs,strict match
1325984,309073-wcs,strict match
1325976,289784-wcs,strict match
1325986,289976-wcs,strict match
1325978,289745-wcs,strict match
1325981,289549-wcs,strict match
1325979,493041-wcs,strict match
1633998,289571-wcs,strict match
1200331,289560-wcs,strict match
2173064,289785-wcs,strict match
859523,301917-wcs,strict match
89496,301918-wcs,strict match
658109,301918-wcs,strict match
83800,301920-wcs,strict match
1532432,311759-wcs,strict match
134855,301921-wcs,strict match
1050822,280049-wcs,strict match
83804,280686-wcs,strict match
82315,280690-wcs,strict match
1150874,280690-wcs,strict match
859538,279824-wcs,strict match
859539,310597-wcs,strict match
859540,309797-wcs,strict match
84045,280672-wcs,strict match
279682,279839-wcs,strict match
859536,280943-wcs,strict match
147075,280001-wcs,strict match
82332,280193-wcs,strict match
2651192,280117-wcs,strict match
394521,310502-wcs,strict match
394523,280720-wcs,strict match
78998,280675-wcs,strict match
887019,310284-wcs,strict match
394520,280624-wcs,strict match
1218746,279815-wcs,strict match
79005,280039-wcs,strict match
85372,311868-wcs,strict match
82317,279944-wcs,strict match
1633987,311794-wcs,strict match
82313,310600-wcs,strict match
82326,279893-wcs,strict match
85378,280247-wcs,strict match
859541,279827-wcs,strict match
84046,279953-wcs,strict match
279690,279911-wcs,strict match
84052,280132-wcs,strict match
279681,280019-wcs,strict match
859534,311866-wcs,strict match
1948900,279876-wcs,strict match
83808,280250-wcs,strict match
89789,280703-wcs,strict match
502583,310594-wcs,strict match
859527,311787-wcs,strict match
859526,310593-wcs,strict match
394525,280042-wcs,strict match
59082,521283-wcs,strict match
1220504,521283-wcs,strict match
82329,279831-wcs,strict match
84053,279850-wcs,strict match
84050,280053-wcs,strict match
85374,311888-wcs,strict match
1037337,279852-wcs,strict match
85368,279920-wcs,strict match
82328,279843-wcs,strict match
525528,521286-wcs,strict match
859532,280969-wcs,strict match
79001,280041-wcs,strict match
78996,498380-wcs,strict match
138917,519635-wcs,strict match
109808,280617-wcs,strict match
84043,280732-wcs,strict match
79000,279888-wcs,strict match
394526,279926-wcs,strict match
552659,279956-wcs,strict match
1739659,279882-wcs,strict match
82322,279985-wcs,strict match
859535,310587-wcs,strict match
715736,311869-wcs,strict match
78997,280708-wcs,strict match
165415,311764-wcs,strict match
1450665,311764-wcs,strict match
85364,310537-wcs,strict match
1450664,310537-wcs,strict match
83802,280671-wcs,strict match
84051,279991-wcs,strict match
82320,279921-wcs,strict match
859533,310384-wcs,strict match
82321,280015-wcs,strict match
1037339,280223-wcs,strict match
1220502,280223-wcs,strict match
84054,279877-wcs,strict match
859543,311794-wcs,strict match
84058,280210-wcs,strict match
1532433,311908-wcs,strict match
85376,311867-wcs,strict match
83805,280007-wcs,strict match
83803,280689-wcs,strict match
82327,279815-wcs,strict match
79002,279922-wcs,strict match
85370,280028-wcs,strict match
85371,310603-wcs,strict match
859531,311843-wcs,strict match
85377,279834-wcs,strict match
1220501,280231-wcs,strict match
84044,280683-wcs,strict match
1384025,280683-wcs,strict match
1423413,279851-wcs,strict match
1220503,521291-wcs,strict match
859525,280878-wcs,strict match
82330,280229-wcs,strict match
1037338,280231-wcs,strict match
82316,279940-wcs,strict match
1473204,311830-wcs,strict match
859528,311830-wcs,strict match
85367,310599-wcs,strict match
82331,280245-wcs,strict match
133195,279861-wcs,strict match
134859,279928-wcs,strict match
79007,279992-wcs,strict match
82311,280618-wcs,strict match
489059,279963-wcs,strict match
101653,279966-wcs,strict match
394527,279886-wcs,strict match
394522,310195-wcs,strict match
78999,279952-wcs,strict match
85365,310367-wcs,strict match
985056,310367-wcs,strict match
85366,311826-wcs,strict match
985057,310367-wcs,strict match
84049,280003-wcs,strict match
83807,279845-wcs,strict match
79008,279826-wcs,strict match
4691,280228-wcs,strict match
311973,311892-wcs,strict match
859542,310596-wcs,strict match
85375,280936-wcs,strict match
83806,279885-wcs,strict match
4689,279904-wcs,strict match
84055,279890-wcs,strict match
82318,279909-wcs,strict match
84047,279912-wcs,strict match
101652,279840-wcs,strict match
79006,279980-wcs,strict match
82333,280191-wcs,strict match
1037342,521285-wcs,strict match
394519,281035-wcs,strict match
84056,279881-wcs,strict match
84057,279881-wcs,strict match
79003,280030-wcs,strict match
85369,310377-wcs,strict match
1050821,280045-wcs,strict match
1037343,491305-wcs,strict match
82323,280037-wcs,strict match
859537,311887-wcs,strict match
279691,279888-wcs,strict match
1116240,280247-wcs,strict match
552646,307190-wcs,strict match
363526,307259-wcs,strict match
1133341,490691-wcs,strict match
379517,307459-wcs,strict match
552658,307505-wcs,strict match
884023,307237-wcs,strict match
1899516,372925-wcs,strict match
552657,307483-wcs,strict match
173655,307429-wcs,strict match
363527,307130-wcs,strict match
557298,457615-wcs,strict match
319179,307357-wcs,strict match
319182,307472-wcs,strict match
410716,307425-wcs,strict match
427309,372893-wcs,strict match
379519,307454-wcs,strict match
328660,307222-wcs,strict match
379522,344185-wcs,strict match
883852,307337-wcs,strict match
552651,307157-wcs,strict match
319181,307129-wcs,strict match
173660,307493-wcs,strict match
1899520,307495-wcs,strict match
1899521,311804-wcs,strict match
883851,307257-wcs,strict match
349368,307125-wcs,strict match
552653,307298-wcs,strict match
1133338,490652-wcs,strict match
173659,307374-wcs,strict match
410718,307473-wcs,strict match
327979,307396-wcs,strict match
884029,473308-wcs,strict match
327978,307268-wcs,strict match
134858,307128-wcs,strict match
662768,307128-wcs,strict match
173656,307157-wcs,strict match
173658,307157-wcs,strict match
1119041,307292-wcs,strict match
393877,307269-wcs,strict match
379521,307402-wcs,strict match
1899517,307455-wcs,strict match
391250,307244-wcs,strict match
884024,307507-wcs,strict match
1899515,307286-wcs,strict match
344759,307345-wcs,strict match
552650,307232-wcs,strict match
327981,307185-wcs,strict match
1699199,473314-wcs,strict match
1899512,307156-wcs,strict match
552654,307315-wcs,strict match
1699201,307294-wcs,strict match
552647,307193-wcs,strict match
319178,307396-wcs,strict match
363529,307292-wcs,strict match
1699198,525779-wcs,strict match
349367,307335-wcs,strict match
552649,307216-wcs,strict match
1119040,463196-wcs,strict match
552648,307201-wcs,strict match
82209,307312-wcs,strict match
344606,307246-wcs,strict match
552642,307154-wcs,strict match
319176,307204-wcs,strict match
884027,473309-wcs,strict match
1133331,307224-wcs,strict match
1699202,307221-wcs,strict match
427307,466274-wcs,strict match
1899513,307236-wcs,strict match
386515,309503-wcs,strict match
1133336,307128-wcs,strict match
327977,307172-wcs,strict match
1119039,307418-wcs,strict match
552641,307128-wcs,strict match
1699200,307234-wcs,strict match
327982,307239-wcs,strict match
1119042,463251-wcs,strict match
2093741,307401-wcs,strict match
59080,307417-wcs,strict match
1133339,490634-wcs,strict match
883853,307405-wcs,strict match
1133333,307311-wcs,strict match
548865,307189-wcs,strict match
391353,307318-wcs,strict match
391354,307196-wcs,strict match
1899518,307462-wcs,strict match
391254,307308-wcs,strict match
319177,307471-wcs,strict match
766788,307244-wcs,strict match
363524,307141-wcs,strict match
1133340,498306-wcs,strict match
552643,307186-wcs,strict match
884028,473307-wcs,strict match
1133337,498307-wcs,strict match
344604,307366-wcs,strict match
328662,307183-wcs,strict match
410715,307359-wcs,strict match
173661,307324-wcs,strict match
386517,307471-wcs,strict match
359340,307385-wcs,strict match
410714,307223-wcs,strict match
289824,307256-wcs,strict match
1899511,490647-wcs,strict match
1899519,490701-wcs,strict match
884159,307134-wcs,strict match
552655,307418-wcs,strict match
552652,333906-wcs,strict match
386637,307420-wcs,strict match
319175,307244-wcs,strict match
327980,307198-wcs,strict match
327976,307177-wcs,strict match
328663,307119-wcs,strict match
344605,307237-wcs,strict match
883850,307215-wcs,strict match
1133335,307391-wcs,strict match
319180,307117-wcs,strict match
548866,307295-wcs,strict match
328664,344182-wcs,strict match
363530,307489-wcs,strict match
363525,307244-wcs,strict match
386516,307338-wcs,strict match
391251,457615-wcs,strict match
379516,307382-wcs,strict match
379518,307185-wcs,strict match
386513,307249-wcs,strict match
386514,307258-wcs,strict match
328661,307195-wcs,strict match
386520,307481-wcs,strict match
379520,307409-wcs,strict match
386518,307419-wcs,strict match
386519,307292-wcs,strict match
410717,372929-wcs,strict match
884160,307312-wcs,strict match
1126416,290579-wcs,strict match
1126414,290581-wcs,strict match
34198,290559-wcs,strict match
297471,290535-wcs,strict match
1214777,290584-wcs,strict match
1126419,290530-wcs,strict match
1633996,290042-wcs,strict match
520514,310517-wcs,strict match
1126417,290566-wcs,strict match
304327,290589-wcs,strict match
1214779,476155-wcs,strict match
85291,290583-wcs,strict match
1126415,290580-wcs,strict match
1214780,290532-wcs,strict match
1126418,290539-wcs,strict match
435279,290591-wcs,strict match
1633995,290584-wcs,strict match
108050,290582-wcs,strict match
1678083,301911-wcs,strict match
117931,301913-wcs,strict match
71970,298303-wcs,strict match
488894,298385-wcs,strict match
1208250,298276-wcs,strict match
198692,298378-wcs,strict match
502245,298446-wcs,strict match
1208244,298210-wcs,strict match
502233,309270-wcs,strict match
502222,298260-wcs,strict match
502220,298248-wcs,strict match
502221,298249-wcs,strict match
1208255,298369-wcs,strict match
1208254,298357-wcs,strict match
1208256,298371-wcs,strict match
198680,298381-wcs,strict match
56742,298198-wcs,strict match
1208259,298419-wcs,strict match
502251,298491-wcs,strict match
1208258,298397-wcs,strict match
1208242,309261-wcs,strict match
502228,298316-wcs,strict match
1208257,298389-wcs,strict match
198669,298187-wcs,strict match
502213,311147-wcs,strict match
198682,298185-wcs,strict match
502212,298186-wcs,strict match
1208260,298426-wcs,strict match
1208246,298234-wcs,strict match
245552,298198-wcs,strict match
1208245,456250-wcs,strict match
502238,298395-wcs,strict match
502239,464231-wcs,strict match
1208243,298206-wcs,strict match
1208252,298340-wcs,strict match
1208265,309284-wcs,strict match
1208241,456249-wcs,strict match
1208262,298448-wcs,strict match
1208251,298315-wcs,strict match
72642,298215-wcs,strict match
198690,298348-wcs,strict match
502234,311151-wcs,strict match
502247,298471-wcs,strict match
198689,298292-wcs,strict match
502224,298293-wcs,strict match
198696,298484-wcs,strict match
502219,298228-wcs,strict match
1208247,298262-wcs,strict match
1208249,298274-wcs,strict match
198688,298190-wcs,strict match
1208261,298439-wcs,strict match
71825,298323-wcs,strict match
502231,298335-wcs,strict match
208882,311150-wcs,strict match
198695,298477-wcs,strict match
198681,298422-wcs,strict match
142855,298415-wcs,strict match
198678,298281-wcs,strict match
1208253,298341-wcs,strict match
1208248,298270-wcs,strict match
198694,298406-wcs,strict match
198691,298431-wcs,strict match
1208263,309283-wcs,strict match
75983,298407-wcs,strict match
117933,305104-wcs,strict match
120014,305105-wcs,strict match
59097,279848-wcs,strict match
1208299,279873-wcs,strict match
198698,279870-wcs,strict match
140587,279872-wcs,strict match
1208285,300809-wcs,strict match
488913,300811-wcs,strict match
1208267,300638-wcs,strict match
1208278,374561-wcs,strict match
488910,300793-wcs,strict match
1208273,300694-wcs,strict match
1208268,300645-wcs,strict match
198697,300711-wcs,strict match
488909,300792-wcs,strict match
1208275,300707-wcs,strict match
1208288,300836-wcs,strict match
1208295,300888-wcs,strict match
1208293,300875-wcs,strict match
1208277,300710-wcs,strict match
671253,300685-wcs,strict match
488906,300758-wcs,strict match
488900,300715-wcs,strict match
488902,300649-wcs,strict match
1208294,300884-wcs,strict match
1208281,300796-wcs,strict match
1208292,300861-wcs,strict match
488898,300882-wcs,strict match
1208296,300890-wcs,strict match
1208284,300808-wcs,strict match
488897,330362-wcs,strict match
1208287,300825-wcs,strict match
1208276,300708-wcs,strict match
488912,300810-wcs,strict match
488903,300731-wcs,strict match
488915,300852-wcs,strict match
198687,300801-wcs,strict match
1208282,300802-wcs,strict match
59037,300711-wcs,strict match
1208283,300807-wcs,strict match
1208274,300702-wcs,strict match
1208280,300795-wcs,strict match
488916,300811-wcs,strict match
488896,374552-wcs,strict match
488901,330364-wcs,strict match
1208270,300811-wcs,strict match
488905,300750-wcs,strict match
1208291,309355-wcs,strict match
488907,300811-wcs,strict match
1208272,300687-wcs,strict match
1208286,309353-wcs,strict match
1208290,300858-wcs,strict match
